Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	StrInitMin	StrInitMax	StrAptMin	StrAptMax	DexInitMin	DexInitMax	DexAptMin	DexAptMax	VitInitMin	VitInitMax	VitAptMin	VitAptMax	EngInitMin	EngInitMax	EngAptMin	EngAptMax	SkillID1	SkillID2	SkillID3	SkillID4	UnLockInterval	FightPower
Đoàn Gia Tâm Quyết Cấp 25	Hỗ trợ Chủ động Đoàn Thị	1	1	14	364	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=blue>Đoàn Thị<color><color>		3		1500000000			1		book			allskill_v	25	25			1908	1908	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7500	7500					manamax_v	1740	1740					lifemax_p	28	28					lifereplenish_p	21	21					defencedeadlystrikedamagetrim	21	21					6	12																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Đoàn Gia Tâm Quyết Cấp 26	Hỗ trợ Chủ động Đoàn Thị	1	1	14	365	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=blue>Đoàn Thị<color><color>		3		1500000000			1		book			allskill_v	26	26			1908	1908	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7800	7800					manamax_v	1800	1800					lifemax_p	29	29					lifereplenish_p	22	22					defencedeadlystrikedamagetrim	22	22					6	12																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Đoàn Gia Tâm Quyết Cấp 27	Hỗ trợ Chủ động Đoàn Thị	1	1	14	366	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=blue>Đoàn Thị<color><color>		3		1500000000			1		book			allskill_v	27	27			1908	1908	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8100	8100					manamax_v	1860	1860					lifemax_p	30	30					lifereplenish_p	23	23					defencedeadlystrikedamagetrim	23	23					6	12																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Đoàn Gia Tâm Quyết Cấp 28	Hỗ trợ Chủ động Đoàn Thị	1	1	14	367	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=blue>Đoàn Thị<color><color>		3		1500000000			1		book			allskill_v	28	28			1908	1908	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8400	8400					manamax_v	1920	1920					lifemax_p	31	31					lifereplenish_p	24	24					defencedeadlystrikedamagetrim	24	24					6	12																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Đoàn Gia Tâm Quyết Cấp 29	Hỗ trợ Chủ động Đoàn Thị	1	1	14	368	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=blue>Đoàn Thị<color><color>		3		1500000000			1		book			allskill_v	29	29			1908	1908	allskill_v	9	9			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8700	8700					manamax_v	1980	1980					lifemax_p	32	32					lifereplenish_p	25	25					defencedeadlystrikedamagetrim	25	25					6	12																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Đoàn Gia Tâm Quyết Cấp 30	Hỗ trợ Chủ động Đoàn Thị	1	1	14	369	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=blue>Đoàn Thị<color><color>		3		1500000000			1		book			allskill_v	30	30			1908	1908	allskill_v	9	9			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	9000	9000					manamax_v	2040	2040					lifemax_p	33	33					lifereplenish_p	26	26					defencedeadlystrikedamagetrim	26	26					6	12																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 21	Hỗ trợ Chủ động Cái Bang	1	1	14	370	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	21	21			1909	1909	allskill_v	6	6			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6300	6300					manamax_v	1500	1500					lifemax_p	24	24					lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 22	Hỗ trợ Chủ động Cái Bang	1	1	14	371	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	22	22			1909	1909	allskill_v	6	6			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6600	6600					manamax_v	1560	1560					lifemax_p	25	25					lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 23	Hỗ trợ Chủ động Cái Bang	1	1	14	372	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	23	23			1909	1909	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6900	6900					manamax_v	1620	1620					lifemax_p	26	26					lifereplenish_p	19	19					defencedeadlystrikedamagetrim	19	19					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 24	Hỗ trợ Chủ động Cái Bang	1	1	14	373	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	24	24			1909	1909	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7200	7200					manamax_v	1680	1680					lifemax_p	27	27					lifereplenish_p	20	20					defencedeadlystrikedamagetrim	20	20					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 25	Hỗ trợ Chủ động Cái Bang	1	1	14	374	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	25	25			1909	1909	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7500	7500					manamax_v	1740	1740					lifemax_p	28	28					lifereplenish_p	21	21					defencedeadlystrikedamagetrim	21	21					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 26	Hỗ trợ Chủ động Cái Bang	1	1	14	375	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	26	26			1909	1909	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7800	7800					manamax_v	1800	1800					lifemax_p	29	29					lifereplenish_p	22	22					defencedeadlystrikedamagetrim	22	22					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 27	Hỗ trợ Chủ động Cái Bang	1	1	14	376	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	27	27			1909	1909	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8100	8100					manamax_v	1860	1860					lifemax_p	30	30					lifereplenish_p	23	23					defencedeadlystrikedamagetrim	23	23					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 28	Hỗ trợ Chủ động Cái Bang	1	1	14	377	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	28	28			1909	1909	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8400	8400					manamax_v	1920	1920					lifemax_p	31	31					lifereplenish_p	24	24					defencedeadlystrikedamagetrim	24	24					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 29	Hỗ trợ Chủ động Cái Bang	1	1	14	378	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	29	29			1909	1909	allskill_v	9	9			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8700	8700					manamax_v	1980	1980					lifemax_p	32	32					lifereplenish_p	25	25					defencedeadlystrikedamagetrim	25	25					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cuồng Long Quyết Cấp 30	Hỗ trợ Chủ động Cái Bang	1	1	14	379	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Cái Bang<color><color>		4		1500000000			1		book			allskill_v	30	30			1909	1909	allskill_v	9	9			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	9000	9000					manamax_v	2040	2040					lifemax_p	33	33					lifereplenish_p	26	26					defencedeadlystrikedamagetrim	26	26					6	7																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 21	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	380	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	21	21			1910	1910	allskill_v	6	6			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6300	6300					manamax_v	1500	1500					lifemax_p	24	24					lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 22	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	381	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	22	22			1910	1910	allskill_v	6	6			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6600	6600					manamax_v	1560	1560					lifemax_p	25	25					lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 23	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	382	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	23	23			1910	1910	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6900	6900					manamax_v	1620	1620					lifemax_p	26	26					lifereplenish_p	19	19					defencedeadlystrikedamagetrim	19	19					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 24	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	383	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	24	24			1910	1910	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7200	7200					manamax_v	1680	1680					lifemax_p	27	27					lifereplenish_p	20	20					defencedeadlystrikedamagetrim	20	20					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 25	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	384	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	25	25			1910	1910	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7500	7500					manamax_v	1740	1740					lifemax_p	28	28					lifereplenish_p	21	21					defencedeadlystrikedamagetrim	21	21					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 26	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	385	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	26	26			1910	1910	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7800	7800					manamax_v	1800	1800					lifemax_p	29	29					lifereplenish_p	22	22					defencedeadlystrikedamagetrim	22	22					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 27	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	386	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	27	27			1910	1910	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8100	8100					manamax_v	1860	1860					lifemax_p	30	30					lifereplenish_p	23	23					defencedeadlystrikedamagetrim	23	23					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 28	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	387	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	28	28			1910	1910	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8400	8400					manamax_v	1920	1920					lifemax_p	31	31					lifereplenish_p	24	24					defencedeadlystrikedamagetrim	24	24					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 29	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	388	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	29	29			1910	1910	allskill_v	9	9			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8700	8700					manamax_v	1980	1980					lifemax_p	32	32					lifereplenish_p	25	25					defencedeadlystrikedamagetrim	25	25					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Liệt Hỏa Tâm Pháp Cấp 30	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	389	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=red>Thiên Nhẫn<color><color>		4		1500000000			1		book			allskill_v	30	30			1910	1910	allskill_v	9	9			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	9000	9000					manamax_v	2040	2040					lifemax_p	33	33					lifereplenish_p	26	26					defencedeadlystrikedamagetrim	26	26					6	8																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 21	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	390	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	21	21			1911	1911	allskill_v	6	6			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6300	6300					manamax_v	1500	1500					lifemax_p	24	24					lifereplenish_p	17	17					defencedeadlystrikedamagetrim	17	17					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 22	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	391	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	22	22			1911	1911	allskill_v	6	6			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6600	6600					manamax_v	1560	1560					lifemax_p	25	25					lifereplenish_p	18	18					defencedeadlystrikedamagetrim	18	18					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 23	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	392	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	23	23			1911	1911	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	6900	6900					manamax_v	1620	1620					lifemax_p	26	26					lifereplenish_p	19	19					defencedeadlystrikedamagetrim	19	19					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 24	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	393	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	24	24			1911	1911	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7200	7200					manamax_v	1680	1680					lifemax_p	27	27					lifereplenish_p	20	20					defencedeadlystrikedamagetrim	20	20					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 25	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	394	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	25	25			1911	1911	allskill_v	7	7			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7500	7500					manamax_v	1740	1740					lifemax_p	28	28					lifereplenish_p	21	21					defencedeadlystrikedamagetrim	21	21					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 26	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	395	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	26	26			1911	1911	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	7800	7800					manamax_v	1800	1800					lifemax_p	29	29					lifereplenish_p	22	22					defencedeadlystrikedamagetrim	22	22					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 27	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	396	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	27	27			1911	1911	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8100	8100					manamax_v	1860	1860					lifemax_p	30	30					lifereplenish_p	23	23					defencedeadlystrikedamagetrim	23	23					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
Cửu Dương Thần Công Cấp 28	Hỗ trợ Chủ động Thiên Nhẫn	1	1	14	397	4	\image\item\equip\book\jiuyinyichong_s_vn.spr	\image\item\equip\book\jiuyinyichong_vn.spr	33	<color=cyan>Bộ Tuyệt kỹ Quyết Chú gồm 30 Cấp<enter><color=gray>Võ Đang<color><color>		5		1500000000			1		book			allskill_v	28	28			1911	1911	allskill_v	8	8			1709	1709	energy_v	54	54					vitality_v	54	54					dexterity_v	54	54					lifemax_v	8400	8400					manamax_v	1920	1920					lifemax_p	31	31					lifereplenish_p	24	24					defencedeadlystrikedamagetrim	24	24					6	9																																																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3
