Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	RideProp1Type	RideProp1PA1Min	RideProp1PA1Max	RideProp1PA2Min	RideProp1PA2Max	RideProp1PA3Min	RideProp1PA3Max	RideProp2Type	RideProp2PA1Min	RideProp2PA1Max	RideProp2PA2Min	RideProp2PA2Max	RideProp2PA3Min	RideProp2PA3Max	RideProp3Type	RideProp3PA1Min	RideProp3PA1Max	RideProp3PA2Min	RideProp3PA2Max	RideProp3PA3Min	RideProp3PA3Max	RideProp4Type	RideProp4PA1Min	RideProp4PA1Max	RideProp4PA2Min	RideProp4PA2Max	RideProp4PA3Min	RideProp4PA3Max	RideProp5Type	RideProp5PA1Min	RideProp5PA1Max	RideProp5PA2Min	RideProp5PA2Max	RideProp5PA3Min	RideProp5PA3Max	RideProp6Type	RideProp6PA1Min	RideProp6PA1Max	RideProp6PA2Min	RideProp6PA2Max	RideProp6PA3Min	RideProp6PA3Max	UnLockInterval
Mã bài (Táo Hồng Mã)-✭✭✭✭	Lv.17	1	1	12	1834	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse001.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	1	1	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Mã bài (Thanh Mã)-✭✭✭✭	Lv.17	1	1	12	1835	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse002.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	2	2	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Mã bài (Đại Uyển Mã)-✭✭✭✭	Lv.17	1	1	12	1836	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse003.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	3	3	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Mã bài (Ô Truy)-✭✭✭✭	Lv.17	1	1	12	1837	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse004.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	4	4	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hổ Cát Tường-✭✭✭✭	Lv.17	1	1	12	1838	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\hl_baihu.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	25	25	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hoan Hoan-✭✭✭✭	Lv.17	1	1	12	1839	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\hl_baihu.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	22	22	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hỷ Hỷ-✭✭✭✭	Lv.17	1	1	12	1840	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\hl_bailu.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	21	21	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Kim Mao Sư Tử-✭✭✭✭	Lv.17	1	1	12	1841	10	\image\item\equip\horse\huangshizi_s.spr	\image\item\equip\horse\huangshizi.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	38	38	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hồng Lạc Đà-✭✭✭✭	Lv.17	1	1	12	1842	10	\image\item\equip\horse\hongyangtuoxiao.spr	\image\item\equip\horse\hongyangtuoda.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	36	36	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hãn Huyết Thần Mã-✭✭✭✭	Lv.17	1	1	12	1843	10	\image\item\equip\horse\horse014_s.spr	\image\item\equip\horse\horse014.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	37	37	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Ô Vân Đạp Tuyết-✭✭✭✭	Lv.17	1	1	12	1844	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse005.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	5	5	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Đích Lô-✭✭✭✭	Lv.17	1	1	12	1845	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse006.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	6	6	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Tuyệt Ảnh-✭✭✭✭	Lv.17	1	1	12	1846	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse007.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	7	7	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Chiếu Dạ Ngọc Sư Tử-✭✭✭✭	Lv.17	1	1	12	1847	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse008.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	8	8	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Ức Vân-✭✭✭✭	Lv.17	1	1	12	1848	10	\image\item\equip\horse\ma32a1.spr	\image\item\equip\horse\ma32a0.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	26	26	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Tuyết Hồn-✭✭✭✭	Lv.17	1	1	12	1849	10	\image\item\equip\horse\horse002_s.spr	\image\item\equip\horse\horse013.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	27	27	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Bôn Tiêu-✭✭✭✭	Lv.17	1	1	12	1850	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse011.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	11	11	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Phiên Vũ-✭✭✭✭	Lv.17	1	1	12	1851	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse012.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	12	12	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Trục Nhật-✭✭✭✭	Lv.17	1	1	12	1852	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse012.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	24	24	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Lăng Thiên-✭✭✭✭	Lv.17	1	1	12	1853	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse012.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	23	23	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hãn Huyết Bảo Mã-✭✭✭✭	Lv.17	1	1	12	1854	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse009.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	9	9	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Lam Kỳ Lân-✭✭✭✭	Lv.17	1	1	12	1855	10	\image\item\equip\horse\lanqilin_s.spr	\image\item\equip\horse\lanqilin.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	28	28	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hắc Kỳ Lân-✭✭✭✭	Lv.17	1	1	12	1856	10	\image\item\equip\horse\huoqilin_s.spr	\image\item\equip\horse\huoqilin.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	29	29	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Hãn Huyết Thần Mã-✭✭✭✭	Lv.17	1	1	12	1857	10	\image\item\equip\horse\horse017_s.spr	\image\item\equip\horse\horse017.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	39	39	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Bạch Lộc Lam-✭✭✭✭	Lv.17	1	1	12	1858	10	\image\item\equip\horse\Icon Bach Loc Xanh Nhat1.spr	\image\item\equip\horse\Icon Bach Loc Xanh Nhat.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	42	42	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Kim Mao Sư Tử-✭✭✭✭	Lv.17	1	1	12	1859	10	\image\item\equip\horse\huangshizi_s.spr	\image\item\equip\horse\huangshizi.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	38	38	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Tuyết Địa Sa Mạc-✭✭✭✭	Lv.17	1	1	12	1860	10	\image\item\equip\horse\baiyangtuoxiao.spr	\image\item\equip\horse\baiyangtuoda.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	35	35	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
Bạch Mao Sư Tử-✭✭✭✭	Lv.17	1	1	12	1861	10	\image\item\equip\horse\horse030_s.spr	\image\item\equip\horse\linguang.spr	32	Tọa Kỵ VIP 13		0	1	1200000000			3		horse	30	30	damage_all_resist	900	900					lifemax_v	8500	8500	-1	-1			lifemax_p	100	100					lifereplenish_p	110	110					defencedeadlystrikedamagetrim	100	100					allskill_v	1	1	1	1										fastlifereplenish_v	5300	5300	-1	-1	0	0	fastmanareplenish_v	5300	5300	-1	-1	0	0	adddefense_v	3400	3400	-1	-1	0	0	5	125																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifereplenish_v	2000	2000	-1	-1	0	0	armordefense_v	850	850	-1	-1	0	0	staminamax_v	1500	1500	-1	-1	0	0	allskill_v	1	1			1417	1417	manamax_v	3000	3000	-1	-1	0	0	604800
