Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nam	1	1	17	2574	10	\image\item\other\quest\2022wlls_male_wing_a1.spr	\image\item\other\quest\2022wlls_male_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	23	23	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thổ Nam	1	1	17	2575	10	\image\item\other\quest\2022wlls_male_wing_a1.spr	\image\item\other\quest\2022wlls_male_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		5	1	2000000000			1	1	mantle	23	23	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	5																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Kim Nữ	1	1	17	2576	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		1	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	1																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Mộc Nữ	1	1	17	2577	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		2	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thủy Nữ	1	1	17	2578	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		3	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nữ	1	1	17	2579	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	4																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thổ Nữ	1	1	17	2580	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		5	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	5																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Kim Nam	1	1	17	2581	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		1	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	1																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Mộc Nam	1	1	17	2582	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		2	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	2																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thủy Nam	1	1	17	2583	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		3	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	3																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nam	1	1	17	2584	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thổ Nam	1	1	17	2585	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		5	1	2000000000			1	1	mantle	26	26	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	5																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Kim Nữ	1	1	17	2586	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		1	1	2000000000			1	1	mantle	29	29	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	1																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Mộc Nữ	1	1	17	2587	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		2	1	2000000000			1	1	mantle	29	29	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thủy Nữ	1	1	17	2588	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		3	1	2000000000			1	1	mantle	29	29	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nữ	1	1	17	2589	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	29	29	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	4																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thổ Nữ	1	1	17	2590	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		5	1	2000000000			1	1	mantle	29	29	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	5																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Kim Nam	1	1	17	2591	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		1	1	2000000000			1	1	mantle	21	21	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	1																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Mộc Nam	1	1	17	2592	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		2	1	2000000000			1	1	mantle	21	21	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	2																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thủy Nam	1	1	17	2593	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		3	1	2000000000			1	1	mantle	21	21	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	3																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nam	1	1	17	2594	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	21	21	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thổ Nam	1	1	17	2595	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		5	1	2000000000			1	1	mantle	21	21	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	5																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Kim Nữ	1	1	17	2596	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		1	1	2000000000			1	1	mantle	24	24	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	1																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Mộc Nữ	1	1	17	2597	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		2	1	2000000000			1	1	mantle	24	24	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thủy Nữ	1	1	17	2598	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		3	1	2000000000			1	1	mantle	24	24	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nữ	1	1	17	2599	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	24	24	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	4																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thổ Nữ	1	1	17	2600	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		5	1	2000000000			1	1	mantle	24	24	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	5																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Kim Nam	1	1	17	2601	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		1	1	2000000000			1	1	mantle	18	18	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	1																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Mộc Nam	1	1	17	2602	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		2	1	2000000000			1	1	mantle	18	18	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	2																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Thủy Nam	1	1	17	2603	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		3	1	2000000000			1	1	mantle	18	18	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	3																																																								
Thiên Hạ Tân Niên - Ngự	Lv.19-Event Tết 2025- Hỏa Nam	1	1	17	2604	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Hiệp Khách Thiên Hạ-Cấp 19<color>		4	1	2000000000			1	1	mantle	18	18	lifemax_p	38	38	-1	-1	0	0	lifemax_v	10000	10000	-1	-1	0	0	manamax_p	38	38	-1	-1	0	0	damage_all_resist	350	500	-1	-1	0	0								damage_return_receive_p	-55	-55	-1	-1	0	0	allseriesstateresisttime	550	550	-1	-1	0	0	allseriesstateresistrate	550	550	-1	-1	0	0	defencedeadlystrikedamagetrim	100	100	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
