Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	ZhenId	UnLockInterval	FightPower																			
Tuyệt Thế Trấn Phái Côn Lôn Tầng 23	Bí Kiếp Trấn Phái	1	1	15	1362	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>23<color>		0		690000000			1	1	mask			allskill_v	23	23			1976	1976	allskill_v	23	23			1974	1974	damage_all_resist	82	82					lifemax_v	3200	3200												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 24	Bí Kiếp Trấn Phái	1	1	15	1363	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>24<color>		0		690000000			1	1	mask			allskill_v	24	24			1976	1976	allskill_v	24	24			1974	1974	damage_all_resist	84	84					lifemax_v	3300	3300												defencedeadlystrikedamagetrim	12	12																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 25	Bí Kiếp Trấn Phái	1	1	15	1364	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>25<color>		0		690000000			1	1	mask			allskill_v	25	25			1976	1976	allskill_v	25	25			1974	1974	damage_all_resist	86	86					lifemax_v	3400	3400												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 26	Bí Kiếp Trấn Phái	1	1	15	1365	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>26<color>		0		690000000			1	1	mask			allskill_v	26	26			1976	1976	allskill_v	26	26			1974	1974	damage_all_resist	88	88					lifemax_v	3500	3500												defencedeadlystrikedamagetrim	13	13																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 27	Bí Kiếp Trấn Phái	1	1	15	1366	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>27<color>		0		690000000			1	1	mask			allskill_v	27	27			1976	1976	allskill_v	27	27			1974	1974	damage_all_resist	90	90					lifemax_v	3600	3600												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 28	Bí Kiếp Trấn Phái	1	1	15	1367	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>28<color>		0		690000000			1	1	mask			allskill_v	28	28			1976	1976	allskill_v	28	28			1974	1974	damage_all_resist	92	92					lifemax_v	3700	3700												defencedeadlystrikedamagetrim	14	14																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 29	Bí Kiếp Trấn Phái	1	1	15	1368	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>29<color>		0		690000000			1	1	mask			allskill_v	29	29			1976	1976	allskill_v	29	29			1974	1974	damage_all_resist	94	94					lifemax_v	3800	3800												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Côn Lôn Tầng 30	Bí Kiếp Trấn Phái	1	1	15	1369	7	\image\sukienevent\image\event2014\Book_kunlun_1.spr	\image\sukienevent\image\event2014\Book_kunlun_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>30<color>		0		690000000			1	1	mask			allskill_v	30	30			1976	1976	allskill_v	30	30			1974	1974	damage_all_resist	96	96					lifemax_v	3900	3900												defencedeadlystrikedamagetrim	15	15																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	10																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 31	Bí Kiếp Trấn Phái	1	1	15	1370	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>31<color>		0		690000000			1	1	mask			allskill_v	31	31			1981	1981	allskill_v	31	31			1958	1958	damage_all_resist	98	98					lifemax_v	4000	4000												defencedeadlystrikedamagetrim	16	16																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 32	Bí Kiếp Trấn Phái	1	1	15	1371	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>32<color>		0		690000000			1	1	mask			allskill_v	32	32			1981	1981	allskill_v	32	32			1958	1958	damage_all_resist	100	100					lifemax_v	4100	4100												defencedeadlystrikedamagetrim	16	16																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 33	Bí Kiếp Trấn Phái	1	1	15	1372	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>33<color>		0		690000000			1	1	mask			allskill_v	33	33			1981	1981	allskill_v	33	33			1958	1958	damage_all_resist	102	102					lifemax_v	4200	4200												defencedeadlystrikedamagetrim	17	17																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 34	Bí Kiếp Trấn Phái	1	1	15	1373	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>34<color>		0		690000000			1	1	mask			allskill_v	34	34			1981	1981	allskill_v	34	34			1958	1958	damage_all_resist	104	104					lifemax_v	4300	4300												defencedeadlystrikedamagetrim	17	17																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 35	Bí Kiếp Trấn Phái	1	1	15	1374	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>35<color>		0		690000000			1	1	mask			allskill_v	35	35			1981	1981	allskill_v	35	35			1958	1958	damage_all_resist	106	106					lifemax_v	4400	4400												defencedeadlystrikedamagetrim	18	18																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 36	Bí Kiếp Trấn Phái	1	1	15	1375	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>36<color>		0		690000000			1	1	mask			allskill_v	36	36			1981	1981	allskill_v	36	36			1958	1958	damage_all_resist	108	108					lifemax_v	4500	4500												defencedeadlystrikedamagetrim	18	18																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 37	Bí Kiếp Trấn Phái	1	1	15	1376	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>37<color>		0		690000000			1	1	mask			allskill_v	37	37			1981	1981	allskill_v	37	37			1958	1958	damage_all_resist	110	110					lifemax_v	4600	4600												defencedeadlystrikedamagetrim	19	19																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 38	Bí Kiếp Trấn Phái	1	1	15	1377	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>38<color>		0		690000000			1	1	mask			allskill_v	38	38			1981	1981	allskill_v	38	38			1958	1958	damage_all_resist	112	112					lifemax_v	4700	4700												defencedeadlystrikedamagetrim	19	19																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 39	Bí Kiếp Trấn Phái	1	1	15	1378	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>39<color>		0		690000000			1	1	mask			allskill_v	39	39			1981	1981	allskill_v	39	39			1958	1958	damage_all_resist	114	114					lifemax_v	4800	4800												defencedeadlystrikedamagetrim	20	20																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 40	Bí Kiếp Trấn Phái	1	1	15	1379	7	\image\sukienevent\image\event2014\Book_shaolin_1.spr	\image\sukienevent\image\event2014\Book_shaolin_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>40<color>		0		690000000			1	1	mask			allskill_v	40	40			1981	1981	allskill_v	40	40			1958	1958	damage_all_resist	116	116					lifemax_v	4900	4900												defencedeadlystrikedamagetrim	20	20																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	1																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 31	Bí Kiếp Trấn Phái	1	1	15	1380	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>31<color>		0		690000000			1	1	mask			allskill_v	31	31			1982	1982	allskill_v	31	31			1956	1956	damage_all_resist	98	98					lifemax_v	4000	4000												defencedeadlystrikedamagetrim	16	16																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 32	Bí Kiếp Trấn Phái	1	1	15	1381	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>32<color>		0		690000000			1	1	mask			allskill_v	32	32			1982	1982	allskill_v	32	32			1956	1956	damage_all_resist	100	100					lifemax_v	4100	4100												defencedeadlystrikedamagetrim	16	16																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 33	Bí Kiếp Trấn Phái	1	1	15	1382	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>33<color>		0		690000000			1	1	mask			allskill_v	33	33			1982	1982	allskill_v	33	33			1956	1956	damage_all_resist	102	102					lifemax_v	4200	4200												defencedeadlystrikedamagetrim	17	17																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 34	Bí Kiếp Trấn Phái	1	1	15	1383	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>34<color>		0		690000000			1	1	mask			allskill_v	34	34			1982	1982	allskill_v	34	34			1956	1956	damage_all_resist	104	104					lifemax_v	4300	4300												defencedeadlystrikedamagetrim	17	17																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	56	56							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 35	Bí Kiếp Trấn Phái	1	1	15	1384	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>35<color>		0		690000000			1	1	mask			allskill_v	35	35			1982	1982	allskill_v	35	35			1956	1956	damage_all_resist	106	106					lifemax_v	4400	4400												defencedeadlystrikedamagetrim	18	18																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	58	58							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 36	Bí Kiếp Trấn Phái	1	1	15	1385	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>36<color>		0		690000000			1	1	mask			allskill_v	36	36			1982	1982	allskill_v	36	36			1956	1956	damage_all_resist	108	108					lifemax_v	4500	4500												defencedeadlystrikedamagetrim	18	18																			fastwalkrun_p	13	13	-1	-1	0	0	allseriesstateresisttime	60	60							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 37	Bí Kiếp Trấn Phái	1	1	15	1386	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>37<color>		0		690000000			1	1	mask			allskill_v	37	37			1982	1982	allskill_v	37	37			1956	1956	damage_all_resist	110	110					lifemax_v	4600	4600												defencedeadlystrikedamagetrim	19	19																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	62	62							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 38	Bí Kiếp Trấn Phái	1	1	15	1387	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>38<color>		0		690000000			1	1	mask			allskill_v	38	38			1982	1982	allskill_v	38	38			1956	1956	damage_all_resist	112	112					lifemax_v	4700	4700												defencedeadlystrikedamagetrim	19	19																			fastwalkrun_p	14	14	-1	-1	0	0	allseriesstateresisttime	64	64							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 39	Bí Kiếp Trấn Phái	1	1	15	1388	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>39<color>		0		690000000			1	1	mask			allskill_v	39	39			1982	1982	allskill_v	39	39			1956	1956	damage_all_resist	114	114					lifemax_v	4800	4800												defencedeadlystrikedamagetrim	20	20																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	66	66							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Thiên Vương Tầng 40	Bí Kiếp Trấn Phái	1	1	15	1389	7	\image\sukienevent\image\event2014\Book_tianwang_1.spr	\image\sukienevent\image\event2014\Book_tianwang_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>40<color>		0		690000000			1	1	mask			allskill_v	40	40			1982	1982	allskill_v	40	40			1956	1956	damage_all_resist	116	116					lifemax_v	4900	4900												defencedeadlystrikedamagetrim	20	20																			fastwalkrun_p	15	15	-1	-1	0	0	allseriesstateresisttime	68	68							5	100	6	2																																																																												
Tuyệt Thế Trấn Phái Đường Môn Tầng 31	Bí Kiếp Trấn Phái	1	1	15	1390	7	\image\sukienevent\image\event2014\Book_tangmen_1.spr	\image\sukienevent\image\event2014\Book_tangmen_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>31<color>		0		690000000			1	1	mask			allskill_v	31	31			1959	1959	allskill_v	31	31			1988	1988	damage_all_resist	98	98					lifemax_v	4000	4000												defencedeadlystrikedamagetrim	16	16																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	50	50							5	100	6	3																																																																												
Tuyệt Thế Trấn Phái Đường Môn Tầng 32	Bí Kiếp Trấn Phái	1	1	15	1391	7	\image\sukienevent\image\event2014\Book_tangmen_1.spr	\image\sukienevent\image\event2014\Book_tangmen_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>32<color>		0		690000000			1	1	mask			allskill_v	32	32			1959	1959	allskill_v	32	32			1988	1988	damage_all_resist	100	100					lifemax_v	4100	4100												defencedeadlystrikedamagetrim	16	16																			fastwalkrun_p	11	11	-1	-1	0	0	allseriesstateresisttime	52	52							5	100	6	3																																																																												
Tuyệt Thế Trấn Phái Đường Môn Tầng 33	Bí Kiếp Trấn Phái	1	1	15	1392	7	\image\sukienevent\image\event2014\Book_tangmen_1.spr	\image\sukienevent\image\event2014\Book_tangmen_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>33<color>		0		690000000			1	1	mask			allskill_v	33	33			1959	1959	allskill_v	33	33			1988	1988	damage_all_resist	102	102					lifemax_v	4200	4200												defencedeadlystrikedamagetrim	17	17																			fastwalkrun_p	12	12	-1	-1	0	0	allseriesstateresisttime	54	54							5	100	6	3																																																																												
